"V1","V2","ROI1","ROI2","V1.hemi","V2.hemi","V1.roi","V2.roi","FCtype"
"11154","12114","lh_S_front_middle","rh_G_front_inf_Triangul","lh","rh","Sfrontmiddle","GfrontinfTriangul","Heterotopic"
"11154","12115","lh_S_front_middle","rh_G_front_middle","lh","rh","Sfrontmiddle","Gfrontmiddle","Heterotopic"
"11154","12116","lh_S_front_middle","rh_G_front_sup","lh","rh","Sfrontmiddle","Gfrontsup","Heterotopic"
"11154","12117","lh_S_front_middle","rh_G_Ins_lg_and_S_cent_ins","lh","rh","Sfrontmiddle","GInslgandScentins","Heterotopic"
"11154","12118","lh_S_front_middle","rh_G_insular_short","lh","rh","Sfrontmiddle","Ginsularshort","Heterotopic"
"11154","12119","lh_S_front_middle","rh_G_occipital_middle","lh","rh","Sfrontmiddle","Goccipitalmiddle","Heterotopic"
"11154","12120","lh_S_front_middle","rh_G_occipital_sup","lh","rh","Sfrontmiddle","Goccipitalsup","Heterotopic"
"11154","12121","lh_S_front_middle","rh_G_oc_temp_lat-fusifor","lh","rh","Sfrontmiddle","Goctemplat-fusifor","Heterotopic"
"11154","12122","lh_S_front_middle","rh_G_oc_temp_med-Lingual","lh","rh","Sfrontmiddle","Goctempmed-Lingual","Heterotopic"
"11154","12123","lh_S_front_middle","rh_G_oc_temp_med-Parahip","lh","rh","Sfrontmiddle","Goctempmed-Parahip","Heterotopic"
"11154","12124","lh_S_front_middle","rh_G_orbital","lh","rh","Sfrontmiddle","Gorbital","Heterotopic"
"11154","12125","lh_S_front_middle","rh_G_pariet_inf_Angular","lh","rh","Sfrontmiddle","GparietinfAngular","Heterotopic"
"11154","12126","lh_S_front_middle","rh_G_pariet_inf_Supramar","lh","rh","Sfrontmiddle","GparietinfSupramar","Heterotopic"
"11154","12127","lh_S_front_middle","rh_G_parietal_sup","lh","rh","Sfrontmiddle","Gparietalsup","Heterotopic"
"11154","12128","lh_S_front_middle","rh_G_postcentral","lh","rh","Sfrontmiddle","Gpostcentral","Heterotopic"
"11154","12129","lh_S_front_middle","rh_G_precentral","lh","rh","Sfrontmiddle","Gprecentral","Heterotopic"
"11154","12130","lh_S_front_middle","rh_G_precuneus","lh","rh","Sfrontmiddle","Gprecuneus","Heterotopic"
"11154","12131","lh_S_front_middle","rh_G_rectus","lh","rh","Sfrontmiddle","Grectus","Heterotopic"
"11154","12132","lh_S_front_middle","rh_G_subcallosal","lh","rh","Sfrontmiddle","Gsubcallosal","Heterotopic"
"11154","12133","lh_S_front_middle","rh_G_temp_sup_G_T_transv","lh","rh","Sfrontmiddle","GtempsupGTtransv","Heterotopic"
"11154","12134","lh_S_front_middle","rh_G_temp_sup_Lateral","lh","rh","Sfrontmiddle","GtempsupLateral","Heterotopic"
"11154","12135","lh_S_front_middle","rh_G_temp_sup_Plan_polar","lh","rh","Sfrontmiddle","GtempsupPlanpolar","Heterotopic"
"11154","12136","lh_S_front_middle","rh_G_temp_sup_Plan_tempo","lh","rh","Sfrontmiddle","GtempsupPlantempo","Heterotopic"
"11154","12137","lh_S_front_middle","rh_G_temporal_inf","lh","rh","Sfrontmiddle","Gtemporalinf","Heterotopic"
"11154","12138","lh_S_front_middle","rh_G_temporal_middle","lh","rh","Sfrontmiddle","Gtemporalmiddle","Heterotopic"
"11154","12139","lh_S_front_middle","rh_Lat_Fis_ant-Horizont","lh","rh","Sfrontmiddle","LatFisant-Horizont","Heterotopic"
"11154","12140","lh_S_front_middle","rh_Lat_Fis_ant-Vertical","lh","rh","Sfrontmiddle","LatFisant-Vertical","Heterotopic"
"11154","12141","lh_S_front_middle","rh_Lat_Fis_post","lh","rh","Sfrontmiddle","LatFispost","Heterotopic"
"11154","12143","lh_S_front_middle","rh_Pole_occipital","lh","rh","Sfrontmiddle","Poleoccipital","Heterotopic"
"11154","12144","lh_S_front_middle","rh_Pole_temporal","lh","rh","Sfrontmiddle","Poletemporal","Heterotopic"
"11154","12145","lh_S_front_middle","rh_S_calcarine","lh","rh","Sfrontmiddle","Scalcarine","Heterotopic"
"11154","12146","lh_S_front_middle","rh_S_central","lh","rh","Sfrontmiddle","Scentral","Heterotopic"
"11154","12147","lh_S_front_middle","rh_S_cingul_Marginalis","lh","rh","Sfrontmiddle","ScingulMarginalis","Heterotopic"
"11154","12148","lh_S_front_middle","rh_S_circular_insula_ant","lh","rh","Sfrontmiddle","Scircularinsulaant","Heterotopic"
"11154","12149","lh_S_front_middle","rh_S_circular_insula_inf","lh","rh","Sfrontmiddle","Scircularinsulainf","Heterotopic"
"11154","12150","lh_S_front_middle","rh_S_circular_insula_sup","lh","rh","Sfrontmiddle","Scircularinsulasup","Heterotopic"
"11154","12151","lh_S_front_middle","rh_S_collat_transv_ant","lh","rh","Sfrontmiddle","Scollattransvant","Heterotopic"
"11154","12152","lh_S_front_middle","rh_S_collat_transv_post","lh","rh","Sfrontmiddle","Scollattransvpost","Heterotopic"
"11154","12153","lh_S_front_middle","rh_S_front_inf","lh","rh","Sfrontmiddle","Sfrontinf","Heterotopic"
"11154","12154","lh_S_front_middle","rh_S_front_middle","lh","rh","Sfrontmiddle","Sfrontmiddle","Homotopic"
"11154","12155","lh_S_front_middle","rh_S_front_sup","lh","rh","Sfrontmiddle","Sfrontsup","Heterotopic"
"11154","12156","lh_S_front_middle","rh_S_interm_prim_Jensen","lh","rh","Sfrontmiddle","SintermprimJensen","Heterotopic"
"11154","12157","lh_S_front_middle","rh_S_intrapariet_and_P_trans","lh","rh","Sfrontmiddle","SintraparietandPtrans","Heterotopic"
"11154","12158","lh_S_front_middle","rh_S_oc_middle_and_Lunatus","lh","rh","Sfrontmiddle","SocmiddleandLunatus","Heterotopic"
"11154","12159","lh_S_front_middle","rh_S_oc_sup_and_transversal","lh","rh","Sfrontmiddle","Socsupandtransversal","Heterotopic"
"11154","12160","lh_S_front_middle","rh_S_occipital_ant","lh","rh","Sfrontmiddle","Soccipitalant","Heterotopic"
"11154","12161","lh_S_front_middle","rh_S_oc_temp_lat","lh","rh","Sfrontmiddle","Soctemplat","Heterotopic"
"11154","12162","lh_S_front_middle","rh_S_oc_temp_med_and_Lingual","lh","rh","Sfrontmiddle","SoctempmedandLingual","Heterotopic"
"11154","12163","lh_S_front_middle","rh_S_orbital_lateral","lh","rh","Sfrontmiddle","Sorbitallateral","Heterotopic"
"11154","12164","lh_S_front_middle","rh_S_orbital_med_olfact","lh","rh","Sfrontmiddle","Sorbitalmedolfact","Heterotopic"
"11154","12165","lh_S_front_middle","rh_S_orbital_H_Shaped","lh","rh","Sfrontmiddle","SorbitalHShaped","Heterotopic"
"11154","12166","lh_S_front_middle","rh_S_parieto_occipital","lh","rh","Sfrontmiddle","Sparietooccipital","Heterotopic"
"11154","12167","lh_S_front_middle","rh_S_pericallosal","lh","rh","Sfrontmiddle","Spericallosal","Heterotopic"
"11154","12168","lh_S_front_middle","rh_S_postcentral","lh","rh","Sfrontmiddle","Spostcentral","Heterotopic"
"11154","12169","lh_S_front_middle","rh_S_precentral_inf-part","lh","rh","Sfrontmiddle","Sprecentralinf-part","Heterotopic"
"11154","12170","lh_S_front_middle","rh_S_precentral_sup-part","lh","rh","Sfrontmiddle","Sprecentralsup-part","Heterotopic"
"11154","12171","lh_S_front_middle","rh_S_suborbital","lh","rh","Sfrontmiddle","Ssuborbital","Heterotopic"
"11154","12172","lh_S_front_middle","rh_S_subparietal","lh","rh","Sfrontmiddle","Ssubparietal","Heterotopic"
"11154","12173","lh_S_front_middle","rh_S_temporal_inf","lh","rh","Sfrontmiddle","Stemporalinf","Heterotopic"
"11154","12174","lh_S_front_middle","rh_S_temporal_sup","lh","rh","Sfrontmiddle","Stemporalsup","Heterotopic"
"11154","12175","lh_S_front_middle","rh_S_temporal_transverse","lh","rh","Sfrontmiddle","Stemporaltransverse","Heterotopic"
"11155","11156","lh_S_front_sup","lh_S_interm_prim_Jensen","lh","lh","Sfrontsup","SintermprimJensen","Intrahemispheric"
"11155","11157","lh_S_front_sup","lh_S_intrapariet_and_P_trans","lh","lh","Sfrontsup","SintraparietandPtrans","Intrahemispheric"
"11155","11158","lh_S_front_sup","lh_S_oc_middle_and_Lunatus","lh","lh","Sfrontsup","SocmiddleandLunatus","Intrahemispheric"
"11155","11159","lh_S_front_sup","lh_S_oc_sup_and_transversal","lh","lh","Sfrontsup","Socsupandtransversal","Intrahemispheric"
"11155","11160","lh_S_front_sup","lh_S_occipital_ant","lh","lh","Sfrontsup","Soccipitalant","Intrahemispheric"
"11155","11161","lh_S_front_sup","lh_S_oc_temp_lat","lh","lh","Sfrontsup","Soctemplat","Intrahemispheric"
"11155","11162","lh_S_front_sup","lh_S_oc_temp_med_and_Lingual","lh","lh","Sfrontsup","SoctempmedandLingual","Intrahemispheric"
"11155","11163","lh_S_front_sup","lh_S_orbital_lateral","lh","lh","Sfrontsup","Sorbitallateral","Intrahemispheric"
"11155","11164","lh_S_front_sup","lh_S_orbital_med_olfact","lh","lh","Sfrontsup","Sorbitalmedolfact","Intrahemispheric"
"11155","11165","lh_S_front_sup","lh_S_orbital_H_Shaped","lh","lh","Sfrontsup","SorbitalHShaped","Intrahemispheric"
"11155","11166","lh_S_front_sup","lh_S_parieto_occipital","lh","lh","Sfrontsup","Sparietooccipital","Intrahemispheric"
"11155","11167","lh_S_front_sup","lh_S_pericallosal","lh","lh","Sfrontsup","Spericallosal","Intrahemispheric"
"11155","11168","lh_S_front_sup","lh_S_postcentral","lh","lh","Sfrontsup","Spostcentral","Intrahemispheric"
"11155","11169","lh_S_front_sup","lh_S_precentral_inf-part","lh","lh","Sfrontsup","Sprecentralinf-part","Intrahemispheric"
"11155","11170","lh_S_front_sup","lh_S_precentral_sup-part","lh","lh","Sfrontsup","Sprecentralsup-part","Intrahemispheric"
"11155","11171","lh_S_front_sup","lh_S_suborbital","lh","lh","Sfrontsup","Ssuborbital","Intrahemispheric"
"11155","11172","lh_S_front_sup","lh_S_subparietal","lh","lh","Sfrontsup","Ssubparietal","Intrahemispheric"
"11155","11173","lh_S_front_sup","lh_S_temporal_inf","lh","lh","Sfrontsup","Stemporalinf","Intrahemispheric"
"11155","11174","lh_S_front_sup","lh_S_temporal_sup","lh","lh","Sfrontsup","Stemporalsup","Intrahemispheric"
"11155","11175","lh_S_front_sup","lh_S_temporal_transverse","lh","lh","Sfrontsup","Stemporaltransverse","Intrahemispheric"
"11155","12101","lh_S_front_sup","rh_G_and_S_frontomargin","lh","rh","Sfrontsup","GandSfrontomargin","Heterotopic"
"11155","12102","lh_S_front_sup","rh_G_and_S_occipital_inf","lh","rh","Sfrontsup","GandSoccipitalinf","Heterotopic"
"11155","12103","lh_S_front_sup","rh_G_and_S_paracentral","lh","rh","Sfrontsup","GandSparacentral","Heterotopic"
"11155","12104","lh_S_front_sup","rh_G_and_S_subcentral","lh","rh","Sfrontsup","GandSsubcentral","Heterotopic"
"11155","12105","lh_S_front_sup","rh_G_and_S_transv_frontopol","lh","rh","Sfrontsup","GandStransvfrontopol","Heterotopic"
"11155","12106","lh_S_front_sup","rh_G_and_S_cingul_Ant","lh","rh","Sfrontsup","GandScingulAnt","Heterotopic"
"11155","12107","lh_S_front_sup","rh_G_and_S_cingul_Mid-Ant","lh","rh","Sfrontsup","GandScingulMid-Ant","Heterotopic"
"11155","12108","lh_S_front_sup","rh_G_and_S_cingul_Mid-Post","lh","rh","Sfrontsup","GandScingulMid-Post","Heterotopic"
"11155","12109","lh_S_front_sup","rh_G_cingul_Post-dorsal","lh","rh","Sfrontsup","GcingulPost-dorsal","Heterotopic"
"11155","12110","lh_S_front_sup","rh_G_cingul_Post-ventral","lh","rh","Sfrontsup","GcingulPost-ventral","Heterotopic"
"11155","12111","lh_S_front_sup","rh_G_cuneus","lh","rh","Sfrontsup","Gcuneus","Heterotopic"
"11155","12112","lh_S_front_sup","rh_G_front_inf_Opercular","lh","rh","Sfrontsup","GfrontinfOpercular","Heterotopic"
"11155","12113","lh_S_front_sup","rh_G_front_inf_Orbital","lh","rh","Sfrontsup","GfrontinfOrbital","Heterotopic"
"11155","12114","lh_S_front_sup","rh_G_front_inf_Triangul","lh","rh","Sfrontsup","GfrontinfTriangul","Heterotopic"
"11155","12115","lh_S_front_sup","rh_G_front_middle","lh","rh","Sfrontsup","Gfrontmiddle","Heterotopic"
"11155","12116","lh_S_front_sup","rh_G_front_sup","lh","rh","Sfrontsup","Gfrontsup","Heterotopic"
"11155","12117","lh_S_front_sup","rh_G_Ins_lg_and_S_cent_ins","lh","rh","Sfrontsup","GInslgandScentins","Heterotopic"
"11155","12118","lh_S_front_sup","rh_G_insular_short","lh","rh","Sfrontsup","Ginsularshort","Heterotopic"
"11155","12119","lh_S_front_sup","rh_G_occipital_middle","lh","rh","Sfrontsup","Goccipitalmiddle","Heterotopic"
"11155","12120","lh_S_front_sup","rh_G_occipital_sup","lh","rh","Sfrontsup","Goccipitalsup","Heterotopic"
"11155","12121","lh_S_front_sup","rh_G_oc_temp_lat-fusifor","lh","rh","Sfrontsup","Goctemplat-fusifor","Heterotopic"
"11155","12122","lh_S_front_sup","rh_G_oc_temp_med-Lingual","lh","rh","Sfrontsup","Goctempmed-Lingual","Heterotopic"
"11155","12123","lh_S_front_sup","rh_G_oc_temp_med-Parahip","lh","rh","Sfrontsup","Goctempmed-Parahip","Heterotopic"
"11155","12124","lh_S_front_sup","rh_G_orbital","lh","rh","Sfrontsup","Gorbital","Heterotopic"
"11155","12125","lh_S_front_sup","rh_G_pariet_inf_Angular","lh","rh","Sfrontsup","GparietinfAngular","Heterotopic"
"11155","12126","lh_S_front_sup","rh_G_pariet_inf_Supramar","lh","rh","Sfrontsup","GparietinfSupramar","Heterotopic"
"11155","12127","lh_S_front_sup","rh_G_parietal_sup","lh","rh","Sfrontsup","Gparietalsup","Heterotopic"
"11155","12128","lh_S_front_sup","rh_G_postcentral","lh","rh","Sfrontsup","Gpostcentral","Heterotopic"
"11155","12129","lh_S_front_sup","rh_G_precentral","lh","rh","Sfrontsup","Gprecentral","Heterotopic"
"11155","12130","lh_S_front_sup","rh_G_precuneus","lh","rh","Sfrontsup","Gprecuneus","Heterotopic"
"11155","12131","lh_S_front_sup","rh_G_rectus","lh","rh","Sfrontsup","Grectus","Heterotopic"
"11155","12132","lh_S_front_sup","rh_G_subcallosal","lh","rh","Sfrontsup","Gsubcallosal","Heterotopic"
"11155","12133","lh_S_front_sup","rh_G_temp_sup_G_T_transv","lh","rh","Sfrontsup","GtempsupGTtransv","Heterotopic"
"11155","12134","lh_S_front_sup","rh_G_temp_sup_Lateral","lh","rh","Sfrontsup","GtempsupLateral","Heterotopic"
"11155","12135","lh_S_front_sup","rh_G_temp_sup_Plan_polar","lh","rh","Sfrontsup","GtempsupPlanpolar","Heterotopic"
"11155","12136","lh_S_front_sup","rh_G_temp_sup_Plan_tempo","lh","rh","Sfrontsup","GtempsupPlantempo","Heterotopic"
"11155","12137","lh_S_front_sup","rh_G_temporal_inf","lh","rh","Sfrontsup","Gtemporalinf","Heterotopic"
"11155","12138","lh_S_front_sup","rh_G_temporal_middle","lh","rh","Sfrontsup","Gtemporalmiddle","Heterotopic"
"11155","12139","lh_S_front_sup","rh_Lat_Fis_ant-Horizont","lh","rh","Sfrontsup","LatFisant-Horizont","Heterotopic"
"11155","12140","lh_S_front_sup","rh_Lat_Fis_ant-Vertical","lh","rh","Sfrontsup","LatFisant-Vertical","Heterotopic"
"11155","12141","lh_S_front_sup","rh_Lat_Fis_post","lh","rh","Sfrontsup","LatFispost","Heterotopic"
"11155","12143","lh_S_front_sup","rh_Pole_occipital","lh","rh","Sfrontsup","Poleoccipital","Heterotopic"
"11155","12144","lh_S_front_sup","rh_Pole_temporal","lh","rh","Sfrontsup","Poletemporal","Heterotopic"
"11155","12145","lh_S_front_sup","rh_S_calcarine","lh","rh","Sfrontsup","Scalcarine","Heterotopic"
"11155","12146","lh_S_front_sup","rh_S_central","lh","rh","Sfrontsup","Scentral","Heterotopic"
"11155","12147","lh_S_front_sup","rh_S_cingul_Marginalis","lh","rh","Sfrontsup","ScingulMarginalis","Heterotopic"
"11155","12148","lh_S_front_sup","rh_S_circular_insula_ant","lh","rh","Sfrontsup","Scircularinsulaant","Heterotopic"
"11155","12149","lh_S_front_sup","rh_S_circular_insula_inf","lh","rh","Sfrontsup","Scircularinsulainf","Heterotopic"
"11155","12150","lh_S_front_sup","rh_S_circular_insula_sup","lh","rh","Sfrontsup","Scircularinsulasup","Heterotopic"
"11155","12151","lh_S_front_sup","rh_S_collat_transv_ant","lh","rh","Sfrontsup","Scollattransvant","Heterotopic"
"11155","12152","lh_S_front_sup","rh_S_collat_transv_post","lh","rh","Sfrontsup","Scollattransvpost","Heterotopic"
"11155","12153","lh_S_front_sup","rh_S_front_inf","lh","rh","Sfrontsup","Sfrontinf","Heterotopic"
"11155","12154","lh_S_front_sup","rh_S_front_middle","lh","rh","Sfrontsup","Sfrontmiddle","Heterotopic"
"11155","12155","lh_S_front_sup","rh_S_front_sup","lh","rh","Sfrontsup","Sfrontsup","Homotopic"
"11155","12156","lh_S_front_sup","rh_S_interm_prim_Jensen","lh","rh","Sfrontsup","SintermprimJensen","Heterotopic"
"11155","12157","lh_S_front_sup","rh_S_intrapariet_and_P_trans","lh","rh","Sfrontsup","SintraparietandPtrans","Heterotopic"
"11155","12158","lh_S_front_sup","rh_S_oc_middle_and_Lunatus","lh","rh","Sfrontsup","SocmiddleandLunatus","Heterotopic"
"11155","12159","lh_S_front_sup","rh_S_oc_sup_and_transversal","lh","rh","Sfrontsup","Socsupandtransversal","Heterotopic"
"11155","12160","lh_S_front_sup","rh_S_occipital_ant","lh","rh","Sfrontsup","Soccipitalant","Heterotopic"
"11155","12161","lh_S_front_sup","rh_S_oc_temp_lat","lh","rh","Sfrontsup","Soctemplat","Heterotopic"
"11155","12162","lh_S_front_sup","rh_S_oc_temp_med_and_Lingual","lh","rh","Sfrontsup","SoctempmedandLingual","Heterotopic"
"11155","12163","lh_S_front_sup","rh_S_orbital_lateral","lh","rh","Sfrontsup","Sorbitallateral","Heterotopic"
"11155","12164","lh_S_front_sup","rh_S_orbital_med_olfact","lh","rh","Sfrontsup","Sorbitalmedolfact","Heterotopic"
"11155","12165","lh_S_front_sup","rh_S_orbital_H_Shaped","lh","rh","Sfrontsup","SorbitalHShaped","Heterotopic"
"11155","12166","lh_S_front_sup","rh_S_parieto_occipital","lh","rh","Sfrontsup","Sparietooccipital","Heterotopic"
"11155","12167","lh_S_front_sup","rh_S_pericallosal","lh","rh","Sfrontsup","Spericallosal","Heterotopic"
"11155","12168","lh_S_front_sup","rh_S_postcentral","lh","rh","Sfrontsup","Spostcentral","Heterotopic"
"11155","12169","lh_S_front_sup","rh_S_precentral_inf-part","lh","rh","Sfrontsup","Sprecentralinf-part","Heterotopic"
"11155","12170","lh_S_front_sup","rh_S_precentral_sup-part","lh","rh","Sfrontsup","Sprecentralsup-part","Heterotopic"
"11155","12171","lh_S_front_sup","rh_S_suborbital","lh","rh","Sfrontsup","Ssuborbital","Heterotopic"
"11155","12172","lh_S_front_sup","rh_S_subparietal","lh","rh","Sfrontsup","Ssubparietal","Heterotopic"
"11155","12173","lh_S_front_sup","rh_S_temporal_inf","lh","rh","Sfrontsup","Stemporalinf","Heterotopic"
"11155","12174","lh_S_front_sup","rh_S_temporal_sup","lh","rh","Sfrontsup","Stemporalsup","Heterotopic"
"11155","12175","lh_S_front_sup","rh_S_temporal_transverse","lh","rh","Sfrontsup","Stemporaltransverse","Heterotopic"
"11156","11157","lh_S_interm_prim_Jensen","lh_S_intrapariet_and_P_trans","lh","lh","SintermprimJensen","SintraparietandPtrans","Intrahemispheric"
"11156","11158","lh_S_interm_prim_Jensen","lh_S_oc_middle_and_Lunatus","lh","lh","SintermprimJensen","SocmiddleandLunatus","Intrahemispheric"
"11156","11159","lh_S_interm_prim_Jensen","lh_S_oc_sup_and_transversal","lh","lh","SintermprimJensen","Socsupandtransversal","Intrahemispheric"
"11156","11160","lh_S_interm_prim_Jensen","lh_S_occipital_ant","lh","lh","SintermprimJensen","Soccipitalant","Intrahemispheric"
"11156","11161","lh_S_interm_prim_Jensen","lh_S_oc_temp_lat","lh","lh","SintermprimJensen","Soctemplat","Intrahemispheric"
"11156","11162","lh_S_interm_prim_Jensen","lh_S_oc_temp_med_and_Lingual","lh","lh","SintermprimJensen","SoctempmedandLingual","Intrahemispheric"
"11156","11163","lh_S_interm_prim_Jensen","lh_S_orbital_lateral","lh","lh","SintermprimJensen","Sorbitallateral","Intrahemispheric"
"11156","11164","lh_S_interm_prim_Jensen","lh_S_orbital_med_olfact","lh","lh","SintermprimJensen","Sorbitalmedolfact","Intrahemispheric"
"11156","11165","lh_S_interm_prim_Jensen","lh_S_orbital_H_Shaped","lh","lh","SintermprimJensen","SorbitalHShaped","Intrahemispheric"
"11156","11166","lh_S_interm_prim_Jensen","lh_S_parieto_occipital","lh","lh","SintermprimJensen","Sparietooccipital","Intrahemispheric"
"11156","11167","lh_S_interm_prim_Jensen","lh_S_pericallosal","lh","lh","SintermprimJensen","Spericallosal","Intrahemispheric"
"11156","11168","lh_S_interm_prim_Jensen","lh_S_postcentral","lh","lh","SintermprimJensen","Spostcentral","Intrahemispheric"
"11156","11169","lh_S_interm_prim_Jensen","lh_S_precentral_inf-part","lh","lh","SintermprimJensen","Sprecentralinf-part","Intrahemispheric"
"11156","11170","lh_S_interm_prim_Jensen","lh_S_precentral_sup-part","lh","lh","SintermprimJensen","Sprecentralsup-part","Intrahemispheric"
